Season,TeamID,Seed,OffEff,DefEff,EFT,WinRatio,GapAvg,AvgRank
2023,1101,17.0,104.0543728504649,109.17664376706058,0.496122594149197,0.34615384615384615,-3.6923076923076925,209.4
2023,1102,17.0,109.02721061582452,109.47250717838774,0.5436901658304489,0.4375,-0.125,159.0
2023,1103,17.0,111.83988639331021,103.0626048899352,0.5202761768274007,0.6451612903225806,5.838709677419355,106.6
2023,1104,1.0,113.8867439758689,94.4305405682608,0.5287603094615866,0.8529411764705882,13.676470588235293,1.6
2023,1105,17.0,99.89834220941346,103.96852478558904,0.4898021231808992,0.4,-3.066666666666667,319.4
2023,1106,17.0,94.22580213089046,108.51860883315982,0.4272039462777768,0.23333333333333334,-10.033333333333333,353.8
2023,1107,17.0,100.90779686970289,116.08625187143706,0.47482156482307825,0.20689655172413793,-9.827586206896552,340.6
2023,1108,17.0,101.8961042607072,105.4293698530173,0.45933240264858594,0.5806451612903226,-2.5161290322580645,243.4
2023,1110,17.0,106.76331911403604,107.5054852046654,0.5526381407079369,0.53125,-0.53125,269.4
2023,1111,17.0,102.33525137222829,103.07604996737747,0.4894014370009301,0.4482758620689655,-0.5172413793103453,185.0
2023,1112,2.0,116.5405459951003,100.95735169263178,0.569707535129809,0.8235294117647058,11.176470588235293,8.2
2023,1113,11.0,103.12000750867735,98.91131871267514,0.48144094780050645,0.6470588235294118,2.6176470588235285,61.6
2023,1114,17.0,106.27570864047924,114.3939756588509,0.4948248783599055,0.27586206896551724,-5.655172413793103,325.6
2023,1115,17.0,93.74865872928783,105.07964948226278,0.4551644590078792,0.2222222222222222,-7.62962962962963,337.8
2023,1116,8.0,108.90810846261017,98.54077591198597,0.522086398224822,0.6060606060606061,7.03030303030303,26.8
2023,1117,17.0,102.81685568559006,110.2296302509231,0.47808588504070576,0.3333333333333333,-4.766666666666667,278.6
2023,1119,17.0,108.17537608554069,106.98401562335708,0.5421650693715686,0.4838709677419355,0.45161290322580644,252.4
2023,1120,9.0,107.48397600855061,99.09480696278158,0.49543199256955067,0.625,5.65625,29.6
2023,1122,17.0,99.41113551163406,114.03110096752008,0.4619409545005996,0.21428571428571427,-9.571428571428571,326.0
2023,1123,17.0,112.6716576344538,108.89173207462294,0.5301409874637053,0.6,2.3,164.2
2023,1124,3.0,114.86542139693093,105.12613205956958,0.5306447870380797,0.6875,6.90625,13.6
2023,1125,17.0,113.13433070238824,107.32801342867852,0.5535628733180881,0.6451612903225806,3.806451612903226,118.2
2023,1126,17.0,98.91548543316681,112.13565604613741,0.4693036628405386,0.3333333333333333,-9.333333333333334,344.8
2023,1127,17.0,102.33108320247645,110.07447645181577,0.4987825198319193,0.3793103448275862,-4.931034482758621,299.4
2023,1129,10.0,109.68111872356525,98.98544671653295,0.5213396338444818,0.71875,7.03125,40.4
2023,1130,17.0,102.93106645551941,108.47791738500716,0.48958034806858036,0.48484848484848486,-3.6363636363636362,150.6
2023,1131,17.0,101.90545572572034,104.15654722116764,0.47093145161978756,0.45161290322580644,-1.5806451612903225,256.8
2023,1132,17.0,106.85365299575221,113.39193181643516,0.5080275316347764,0.3103448275862069,-4.655172413793103,293.6
2023,1133,17.0,109.92414578490911,97.4727988292432,0.53278186613379,0.7272727272727273,7.96969696969697,79.8
2023,1135,17.0,102.82703067743374,102.21989661703908,0.5121187943220339,0.5185185185185185,0.2222222222222222,178.2
2023,1136,17.0,109.28857837097435,107.95224234524542,0.5234819153023493,0.5357142857142857,0.9285714285714286,199.8
2023,1137,17.0,102.67708647612582,106.94318961600231,0.5148586747202273,0.3548387096774194,-2.967741935483871,303.4
2023,1138,17.0,104.70491394570293,109.20836575272672,0.49545644972257347,0.43333333333333335,-3.6333333333333333,208.2
2023,1139,17.0,100.30843720298607,105.01294681818614,0.4960888995976474,0.4375,-2.6875,116.0
2023,1140,17.0,106.84169116221571,100.72483971857588,0.5163312358771518,0.53125,4.03125,83.8
2023,1141,17.0,96.33862114257585,110.7055654930264,0.46781597200410696,0.27586206896551724,-9.344827586206897,330.2
2023,1142,17.0,93.94789923772554,105.10717093663827,0.4569602091999033,0.1935483870967742,-6.967741935483871,305.6
2023,1143,17.0,92.074624911028,110.60541043069871,0.43996977514909924,0.09375,-11.78125,270.8
2023,1144,17.0,107.36858480497997,107.9488982386267,0.5293790746812315,0.4375,-0.34375,229.6
2023,1145,17.0,103.72485431101947,108.61870969437871,0.4913362493309371,0.3103448275862069,-3.586206896551724,256.0
2023,1146,17.0,99.71752626389302,114.29599311132876,0.4745755954138234,0.26666666666666666,-10.566666666666666,329.8
2023,1148,17.0,101.46719657791921,107.95616884301552,0.4816168087464688,0.3125,-4.1875,341.6
2023,1149,17.0,107.24573583751445,115.01709790641934,0.5042756094161617,0.27586206896551724,-4.9655172413793105,304.4
2023,1150,17.0,110.9578461305597,104.86436893463647,0.548512900721946,0.5625,3.96875,126.4
2023,1151,17.0,112.15713963864545,110.44307384149994,0.5461499982515496,0.46875,1.0,183.6
2023,1152,17.0,104.27347325205936,115.80460158418566,0.4902583280910877,0.25925925925925924,-7.777777777777778,313.8
2023,1153,17.0,111.11025128369499,101.56597055085905,0.5155768836783631,0.625,6.90625,52.6
2023,1154,17.0,100.78112288121594,113.05780638514358,0.4939400441900312,0.2903225806451613,-8.35483870967742,321.0
2023,1155,17.0,113.32470531178569,102.48764674407322,0.544563788838302,0.696969696969697,7.151515151515151,55.6
2023,1156,17.0,108.98103699983689,104.41038238911642,0.4952249014494673,0.625,3.03125,180.4
2023,1157,17.0,104.27769961782528,114.52368256051204,0.4751914180723848,0.2857142857142857,-7.178571428571429,284.6
2023,1158,12.0,114.82342622913829,96.265739542227,0.5138592947932147,0.9090909090909091,12.969696969696969,57.0
2023,1159,15.0,118.91433301646607,105.19906524967843,0.5864149101297877,0.7575757575757576,8.909090909090908,107.4
2023,1160,17.0,103.05405319123336,98.32145995070104,0.4898722240532214,0.5151515151515151,3.272727272727273,67.0
2023,1161,17.0,110.14861237066356,110.5570724668058,0.5496196941455869,0.4375,-0.21875,113.2
2023,1162,17.0,94.46844195638567,111.54139100488955,0.4536683293860862,0.18518518518518517,-12.0,340.6
2023,1163,4.0,117.27328146102475,97.67459164679315,0.53450237686765,0.7575757575757576,13.424242424242424,7.0
2023,1164,17.0,100.15779690686276,115.99342809999958,0.5117017563917674,0.28125,-11.15625,334.4
2023,1165,17.0,113.87012095978432,109.86786317780364,0.548141556861637,0.5769230769230769,3.0384615384615383,148.0
2023,1166,6.0,113.85967312434097,101.39040391275238,0.5458874575598306,0.6363636363636364,8.151515151515152,17.2
2023,1167,17.0,94.78633794962131,105.5506815983554,0.447569297467942,0.2903225806451613,-6.870967741935484,294.4
2023,1168,17.0,104.85984714581016,101.35831946451978,0.4985829745507009,0.5806451612903226,2.0,137.0
2023,1169,17.0,95.4024530208795,108.73929301305073,0.4432400358132958,0.16666666666666666,-8.666666666666666,328.8
2023,1170,17.0,105.39819475277652,110.24215228493088,0.5107741159963128,0.4,-3.033333333333333,248.2
2023,1171,17.0,99.13873129874432,106.99567017013288,0.5009884055510432,0.3076923076923077,-5.461538461538462,260.2
2023,1172,17.0,106.617406506866,105.85642337989188,0.5030462599103532,0.4838709677419355,0.5161290322580645,137.8
2023,1173,17.0,110.71589468776868,98.356873634136,0.5359649352739254,0.6470588235294118,7.617647058823529,80.6
2023,1174,17.0,105.6497031322996,107.84856692788827,0.49835050486326027,0.5,-1.84375,231.0
2023,1175,17.0,93.49706125186977,112.4476067369675,0.45904089253612035,0.17857142857142858,-12.75,357.0
2023,1176,17.0,105.9786628289043,111.47709429580844,0.5265147947846668,0.43333333333333335,-3.6666666666666665,305.6
2023,1177,17.0,102.91805069636364,111.60712090329235,0.49849019910441145,0.30303030303030304,-6.121212121212121,140.6
2023,1178,17.0,114.18632786464504,113.60769610838088,0.5164227819240798,0.40625,0.40625,212.2
2023,1179,12.0,113.19360461670972,98.26163223356575,0.532716119311533,0.7878787878787878,9.454545454545455,58.2
2023,1180,17.0,105.4424753718179,100.29386965846071,0.49790691554683614,0.5161290322580645,3.1612903225806446,196.8
2023,1181,5.0,113.55459360271222,99.8567443305092,0.5126461030808127,0.7647058823529411,8.588235294117647,17.0
2023,1182,17.0,110.30472180141885,104.30636382517974,0.5121024015697281,0.625,3.9375,122.6
2023,1183,17.0,98.10900413953995,109.13729301968704,0.4824119916277354,0.2413793103448276,-7.344827586206897,341.6
